ServicerIdentifier,NoteDate,PropertyValuationEffectiveDate,NoteAmount,CurrentBalance,CurrentInterestRatePercent,ScheduledFirstPaymentDate,LoanMaturityDate,LastPaidInstallmentDueDate,PropertyValuationAmount,LtvRatioPercentCurrent,CreditScoreValueRecent,TimesDq,Dti,CeilingRatePercent,FloorRatePercent,MarginRatePercent,Vintage,TypeProd,StateCode,Cbsa,NoteRatePercent,Age,MonthsUntilRateReset,IsCurrentlyIo,LastPaymentReceivedDate,NextPayDate,MonthsDq,LtvRatioPercent,IsArm,CurrentLtvRange,PaymentType,DelinquencyCategory
Rushmore,3/1/2007,3/1/2007,1080600,778748.58,3.75,3/1/2007,4/1/2037,10/1/2019,1350750,80,787,99,34,0,0,3,2007,Fixed,NV,29820,3.75,151,0,FALSE,9/1/2019,11/1/2019,0,,FALSE,80.00 - 89.99,Reperforming,Current
Select Portfolio Servicing,10/1/2006,10/1/2006,75673.95,20987.01,8,10/1/2006,7/1/2027,10/1/2019,865834.6682,8.74,620,0,42,0,0,3,2006,Fixed,CT,35300,8,156,0,FALSE,9/1/2019,11/1/2019,0,31.53,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,7/1/2007,7/1/2007,37864.78,21629.65,3.5,7/1/2007,7/1/2027,10/1/2019,267784.8656,14.14,636,0,42,0,0,3,2007,Fixed,IA,19780,3.5,147,0,FALSE,9/1/2019,11/1/2019,0,24.75,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,2/1/2008,2/1/2008,49909.18,32502.87,9.78409,2/1/2008,2/1/2028,10/1/2019,399273.44,12.5,751,0,34,0,0,3,2008,Fixed,PA,37980,9.78409,140,0,FALSE,9/5/2019,11/1/2019,0,19.2,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,54942,27039.53,2,10/1/2007,11/1/2027,10/1/2019,410321.1352,13.39,650,0,42,0,0,3,2007,Fixed,FL,36740,2,144,0,FALSE,9/6/2019,11/1/2019,0,27.2,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,12/1/2004,12/1/2004,26000,19244.81,8.34,12/1/2004,2/1/2035,10/1/2019,175675.6757,14.8,486,0,42,0,0,3,2004,Fixed,MO,41180,8.34,178,0,FALSE,9/1/2019,11/1/2019,0,20,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,5/1/2004,5/1/2004,36000,21541.23,2,5/1/2004,5/1/2034,10/1/2019,210526.3158,17.1,665,0,40,0,0,3,2004,Fixed,OH,44220,2,185,0,FALSE,8/24/2019,11/1/2019,0,28.57,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2004,10/1/2004,25000,18219.58,6.96,10/1/2004,11/1/2034,10/1/2019,400641.0256,6.24,673,0,40,0,0,3,2004,Fixed,TX,12420,6.96,180,0,FALSE,9/1/2019,11/1/2019,0,8.56,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,38129.47,23856.02,11.25606,8/1/2007,8/1/2027,10/1/2019,506367.4635,7.53,695,0,40,0,0,3,2007,Fixed,RI,39300,11.25606,146,0,FALSE,9/20/2019,11/1/2019,0,12.03,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,5/1/2008,5/1/2008,38200,27604.19,6.99,5/1/2008,5/1/2038,10/1/2019,351102.9412,10.88,731,0,40,0,0,3,2008,Fixed,GA,12060,6.99,137,0,FALSE,9/12/2019,11/1/2019,0,15.05,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,3/1/2008,3/1/2008,15006.61,7704.45,2,3/1/2008,4/1/2028,10/1/2019,535950.3571,2.8,701,0,40,0,0,3,2008,Fixed,NJ,35620,2,139,0,FALSE,9/24/2019,11/1/2019,0,5.46,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,3/1/2008,3/1/2008,90000,56681.53,7.03,3/1/2008,4/1/2038,10/1/2019,538277.512,16.72,732,0,40,0,0,3,2008,Fixed,MA,14460,7.03,139,0,FALSE,9/4/2019,11/1/2019,0,26.55,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,58500,43422.37,2,10/1/2007,11/1/2037,10/1/2019,222264.4377,26.32,638,0,42,0,0,3,2007,Fixed,MO,41180,2,144,0,FALSE,9/11/2019,11/1/2019,0,35.46,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,111900,79831.32,2,9/1/2007,9/1/2037,10/1/2019,620976.6926,18.02,764,0,34,0,0,3,2007,Fixed,PA,37980,2,145,0,FALSE,9/14/2019,11/1/2019,0,25.26,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,24200,20469.97,8.25,8/1/2007,2/1/2041,10/1/2019,200829.8755,12.05,652,0,42,0,0,3,2007,Fixed,IL,16980,8.25,146,0,FALSE,9/1/2019,11/1/2019,0,14.24,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,3/1/2007,3/1/2007,17373.04,6361.56,12.03936,3/1/2007,3/1/2027,10/1/2019,229802.1164,7.56,798,0,34,0,0,3,2007,Fixed,TN,32820,12.03936,151,0,FALSE,9/8/2019,11/1/2019,0,20.64,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,105300,88320.36,8.14,8/1/2007,9/1/2037,10/1/2019,470930.2326,22.36,634,0,42,0,0,3,2007,Fixed,TN,32820,8.14,146,0,FALSE,8/5/2019,11/1/2019,0,26.66,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,3/1/2007,3/1/2007,43004.98,20151.29,8.90736,3/1/2007,3/1/2027,10/1/2019,721560.0671,5.96,706,0,40,0,0,3,2007,Fixed,IL,16980,8.90736,151,0,FALSE,9/20/2019,11/1/2019,0,12.72,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,52500,43362.37,10.25,8/1/2007,9/1/2037,10/1/2019,460122.6994,11.41,685,0,40,0,0,3,2007,Fixed,MA,39300,10.25,146,0,FALSE,9/1/2019,11/1/2019,0,13.82,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,24000,16848.6,2,9/1/2007,10/1/2037,10/1/2019,612244.898,3.92,724,0,40,0,0,3,2007,Fixed,CA,40140,2,145,0,FALSE,9/10/2019,11/1/2019,0,5.58,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,109000,80144.69,2,8/1/2007,9/1/2037,10/1/2019,598572.2131,18.21,548,0,42,0,0,3,2007,Fixed,VA,40060,2,146,0,FALSE,9/14/2019,11/1/2019,0,24.77,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,8/1/2007,8/1/2007,60000,40603.37,2,8/1/2007,8/1/2037,10/1/2019,251256.2814,23.88,667,0,40,0,0,3,2007,Fixed,NC,16740,2,146,0,FALSE,9/1/2019,11/1/2019,0,35.29,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,11/1/2007,11/1/2007,118300,77482.85,2,11/1/2007,2/1/2033,10/1/2019,366480.7931,32.28,632,0,42,0,0,3,2007,Fixed,MD,12580,2,143,0,FALSE,9/10/2019,11/1/2019,0,49.29,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,11/1/2007,11/1/2007,75000,40636.86,2,11/1/2007,11/1/2037,10/1/2019,876168.2243,8.56,626,0,42,0,0,3,2007,Fixed,UT,36260,2,143,0,FALSE,10/1/2019,11/1/2019,0,15.79,FALSE,0.01 - 59.99,ReDefault,Bankruptcy
Select Portfolio Servicing,11/1/2007,11/1/2007,40000,30103.35,7.65,11/1/2007,12/1/2037,10/1/2019,443458.98,9.02,702,0,40,0,0,3,2007,Fixed,FL,36740,7.65,143,0,FALSE,9/1/2019,11/1/2019,0,11.98,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,150000,105519.99,2,10/1/2007,10/1/2037,10/1/2019,1023890.785,14.65,764,0,34,0,0,3,2007,Fixed,CA,46700,2,144,0,FALSE,8/24/2019,11/1/2019,0,20.83,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,97000,83080.72,7,10/1/2007,2/1/2041,10/1/2019,484515.4845,20.02,609,0,42,0,0,3,2007,Fixed,NJ,35620,7,144,0,FALSE,9/1/2019,11/1/2019,0,23.37,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,149200,90876.72,7.99,10/1/2007,10/1/2037,10/1/2019,732449.6809,20.37,600,0,42,0,0,3,2007,Fixed,NJ,35620,7.99,144,0,FALSE,7/1/2019,11/1/2019,1,33.44,FALSE,0.01 - 59.99,NeverBad,30 Days
Select Portfolio Servicing,10/1/2007,10/1/2007,54000,46649.88,6.375,10/1/2007,8/1/2041,10/1/2019,503731.3433,10.72,689,0,40,0,0,3,2007,Fixed,CA,44700,6.375,144,0,FALSE,10/1/2019,11/1/2019,0,12.41,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,11/1/2007,11/1/2007,102500,72312.37,2,11/1/2007,12/1/2037,10/1/2019,304787.3922,33.63,769,0,34,0,0,3,2007,Fixed,FL,45300,2,143,0,FALSE,9/8/2019,11/1/2019,0,47.67,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,26300,18473.56,2,10/1/2007,11/1/2037,10/1/2019,414826.4984,6.34,612,0,42,0,0,3,2007,Fixed,NJ,35620,2,144,0,FALSE,9/15/2019,11/1/2019,0,9.03,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,90000,77305.32,8.74,10/1/2007,11/1/2037,10/1/2019,552825.5528,16.28,630,0,42,0,0,3,2007,Fixed,MD,47900,8.74,144,0,FALSE,8/5/2019,11/1/2019,0,18.95,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,11/1/2005,11/1/2005,34256,28123.62,9,11/1/2005,12/1/2020,10/1/2019,280327.3322,12.22,772,0,34,0,0,3,2005,Fixed,IL,16980,9,167,0,FALSE,10/1/2019,11/1/2019,0,14.89,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,80000,57563.08,2,9/1/2007,11/1/2037,10/1/2019,458715.5963,17.44,685,0,40,0,0,3,2007,Fixed,RI,39300,2,145,0,FALSE,9/3/2019,11/1/2019,0,24.24,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,129200,80701.51,2,9/1/2007,9/1/2032,10/1/2019,838961.039,15.4,705,0,40,0,0,3,2007,Fixed,VA,47900,2,145,0,FALSE,9/11/2019,11/1/2019,0,24.66,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,35000,8019.9,2,9/1/2007,10/1/2022,10/1/2019,1541850.22,2.27,730,0,40,0,0,3,2007,Fixed,MA,14460,2,145,0,FALSE,9/17/2019,11/1/2019,0,9.89,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,79100,27770.44,2,10/1/2007,10/1/2037,10/1/2019,1793650.794,4.41,796,0,34,0,0,3,2007,Fixed,CA,41860,2,144,0,FALSE,9/9/2019,11/1/2019,0,12.56,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,50000,21730.59,8.74,9/1/2007,10/1/2037,10/1/2019,1533742.331,3.26,696,0,40,0,0,3,2007,Fixed,CA,41860,8.74,145,0,FALSE,9/1/2019,11/1/2019,0,7.49,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,95000,67136.27,2,10/1/2007,1/1/2038,10/1/2019,492483.1519,19.29,780,0,34,0,0,3,2007,Fixed,WI,39540,2,144,0,FALSE,9/22/2019,11/1/2019,0,27.3,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,30000,25106.21,8.74,10/1/2007,10/1/2037,10/1/2019,364520.0486,8.23,678,0,40,0,0,3,2007,Fixed,FL,33100,8.74,144,0,FALSE,9/17/2019,11/1/2019,0,9.84,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,10/1/2007,10/1/2007,30000,25405.95,9.5,10/1/2007,10/1/2037,10/1/2019,310880.829,9.65,699,0,40,0,0,3,2007,Fixed,VA,19020,9.5,144,0,FALSE,9/17/2019,11/1/2019,0,11.4,FALSE,0.01 - 59.99,NeverBad,Current
Select Portfolio Servicing,9/1/2007,9/1/2007,68800,51297.28,2,9/1/2007,9/1/2037,10/1/2019,316612.9775,21.73,762,0,34,0,0,3,2007,Fixed,NM,10740,2,145,0,FALSE,9/27/2019,11/1/2019,0,29.15,FALSE,0.01 - 59.99,NeverBad,Current
